"","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","contextSample","responseSample"
"4459","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_1_8","2",23,8,"ST","whQ","wh","Q","Yes","Online","No","ST 8","wh 8"
"5323","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2_24","2",24,24,"ST","oQ","other","Q","Yes","Online","Yes","ST 24","other 24"
"4540","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_4_10","1",25,10,"IN","oNonQ","other","other","No","Online","Yes","IN 10","other 10"
"4405","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_7","2",26,7,"ST",NA,"wh","other","Yes","Online","No","ST 7","wh 7"
"5296","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_3_24","1",27,24,"IN","whNonQ","wh","other","No","Online","Yes","IN 24","wh 24"
"4162","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_2_3","1",28,3,"IN","oQ","other","Q","No","Online","No","IN 3","other 3"
"4729","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_1_13","2",29,13,"ST","whQ","wh","Q","Yes","Online","No","ST 13","wh 13"
"4513","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2_9","1",30,9,"ST","oQ","other","Q","No","Online","Yes","ST 9","other 9"
"4783","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2_14","1",31,14,"ST","oQ","other","Q","No","Online","No","ST 14","other 14"
"5269","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_1_23","1",32,23,"ST","whQ","wh","Q","No","Online","No","ST 23","wh 23"
"4378","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1_7","1",33,7,"IN","whQ","wh","Q","No","Online","No","IN 7","wh 7"
"4891","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_4_16","2",34,16,"ST","oNonQ","other","other","Yes","Online","No","ST 16","other 16"
"4594","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_11","1",35,11,"IN",NA,"wh","other","No","Online","Yes","IN 11","wh 11"
"5215","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_22","1",36,22,"ST",NA,"wh","other","No","Online","No","ST 22","wh 22"
"5026","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_3_19","1",37,19,"IN","whNonQ","wh","other","No","Online","No","IN 19","wh 19"
"4756","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_3_14","1",38,14,"IN","whNonQ","wh","other","No","Online","No","IN 14","wh 14"
"4216","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_3_4","2",39,4,"IN","whNonQ","wh","other","Yes","Online","No","IN 4","wh 4"
"4621","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_4_11","1",40,11,"ST","oNonQ","other","other","No","Online","Yes","ST 11","other 11"
"5242","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_2_23","1",41,23,"IN","oQ","other","Q","No","Online","No","IN 23","other 23"
"4567","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_3_10","2",42,10,"ST","whNonQ","wh","other","Yes","Online","No","ST 10","wh 10"
"4810","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_4_15","2",43,15,"IN","oNonQ","other","other","Yes","Online","Yes","IN 15","other 15"
"4351","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_4_6","1",44,6,"ST","oNonQ","other","other","No","Online","Yes","ST 6","other 6"
"4837","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_3_15","2",45,15,"ST","whNonQ","wh","other","Yes","Online","No","ST 15","wh 15"
"5053","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2_19","1",46,19,"ST","oQ","other","Q","No","Online","Yes","ST 19","other 19"
"4675","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_12","1",47,12,"ST",NA,"wh","other","No","Online","No","ST 12","wh 12"
"4486","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_3_9","2",48,9,"IN","whNonQ","wh","other","Yes","Online","No","IN 9","wh 9"
"4081","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_4_1","1",49,1,"ST","oNonQ","other","other","No","Online","Yes","ST 1","other 1"
"4108","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1_2","1",50,2,"IN","whQ","wh","Q","No","Online","No","IN 2","wh 2"
"5370","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_4_25","1",1,25,"IN","oNonQ","other","other","No","Online","No","IN 25","other 25"
"5289","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_1_23","1",2,23,"ST","whQ","wh","Q","No","Online","No","ST 23","wh 23"
"4830","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_4_15","1",3,15,"IN","oNonQ","other","other","No","Online","No","IN 15","other 15"
"4695","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_12","2",4,12,"ST",NA,"wh","other","Yes","Online","No","ST 12","wh 12"
"4587","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_3_10","2",5,10,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 10","wh 10"
"4722","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_2_13","1",6,13,"IN","oQ","other","Q","No","Online","Yes","IN 13","other 13"
"4236","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_3_4","1",7,4,"IN","whNonQ","wh","other","No","Online","No","IN 4","wh 4"
"4128","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_1_2","1",8,2,"IN","whQ","wh","Q","No","Online","No","IN 2","wh 2"
"4317","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_3_5","1",9,5,"ST","whNonQ","wh","other","No","Online","No","ST 5","wh 5"
"4857","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_3_15","1",10,15,"ST","whNonQ","wh","other","No","Online","No","ST 15","wh 15"
"5181","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_4_21","1",11,21,"ST","oNonQ","other","other","No","Online","No","ST 21","other 21"
"4965","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_17","2",12,17,"ST",NA,"wh","other","Yes","Online","No","ST 17","wh 17"
"4911","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_4_16","2",13,16,"ST","oNonQ","other","other","Yes","Online","Yes","ST 16","other 16"
"4074","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_1","1",14,1,"IN","whQ","wh","Q","No","Online","Yes","IN 1","wh 1"
"4533","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_2_9","2",15,9,"ST","oQ","other","Q","Yes","Online","No","ST 9","other 9"
"4101","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_4_1","2",16,1,"ST","oNonQ","other","other","Yes","Online","Yes","ST 1","other 1"
"4209","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_1_3","2",17,3,"ST","whQ","wh","Q","Yes","Online","Yes","ST 3","wh 3"
"5100","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_4_20","1",18,20,"IN","oNonQ","other","other","No","Online","Yes","IN 20","other 20"
"5019","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_1_18","2",19,18,"ST","whQ","wh","Q","Yes","Online","No","ST 18","wh 18"
"4992","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","IN_2_18","2",20,18,"IN","oQ","other","Q","Yes","Online","Yes","IN 18","other 18"
"5343","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_2_24","1",21,24,"ST","oQ","other","Q","No","Online","Yes","ST 24","other 24"
"5073","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_2_19","2",22,19,"ST","oQ","other","Q","Yes","Online","No","ST 19","other 19"
"4425","R_tVrUjtLHB4Arj5D","Default Response Set","Anonymous","","","0","2016-07-13 09:04:38","2016-07-13 09:20:49","1","1","1","","USA","47","F","1","","","","","","1","","26.709","28.562","31.256","2","1","26.71","28.563","31.261","2","1","16.256","44.2","47.245","5","2","1","","1","O24","ST_7","2",23,7,"ST",NA,"wh","other","Yes","Online","Yes","ST 7","wh 7"
