"","X","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","EnglishType","Nationality2","Nationality3","contextSample","responseSample","context.sex","response.sex","response.firstO"
"59",133,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_14",1,9,14,"IN","None","none","none","No","Block1","Yes","Other","Indian","Other","IN 14","none","M","F","a"
"60",243,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_1_25",1,10,25,"IN","whQ","wh","Q","No","Block1","No","Other","Indian","Other","IN 25","wh 25","M","M","w"
"61",143,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_1_15",1,11,15,"IN","whQ","wh","Q","No","Block1","No","Other","Indian","Other","IN 15","wh 15","F","M","w"
"62",188,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_4_19",2,12,19,"ST","oNonQ","other","other","Yes","Block1","No","Other","Indian","Other","ST 19","other 19","M","M","b"
"63",228,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_3_23",2,13,23,"ST","whNonQ","wh","other","Yes","Block1","Yes","Other","Indian","Other","ST 23","wh 23","M","M","w"
"64",48,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_5",1,14,5,"ST","None","none","none","No","Block1","Yes","Other","Indian","Other","ST 5","none","M","F","a"
"65",203,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_2_21",2,15,21,"IN","oQ","other","Q","Yes","Block1","No","Other","Indian","Other","IN 21","other 21","F","F","y"
"66",213,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_3_22",1,16,22,"IN","whNonQ","wh","other","No","Block1","Yes","Other","Indian","Other","IN 22","wh 22","F","M","w"
"67",148,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_15",1,17,15,"ST","None","none","none","No","Block1","No","Other","Indian","Other","ST 15","none","F","F","a"
"68",28,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_3_3",2,18,3,"ST","whNonQ","wh","other","Yes","Block1","No","Other","Indian","Other","ST 3","wh 3","F","F","w"
"69",173,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_4_18",2,19,18,"IN","oNonQ","other","other","Yes","Block1","Yes","Other","Indian","Other","IN 18","other 18","F","F","d"
"70",158,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_1_16",2,20,16,"ST","whQ","wh","Q","Yes","Block1","Yes","Other","Indian","Other","ST 16","wh 16","M","F","w"
"71",73,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_4_8",1,21,8,"IN","oNonQ","other","other","No","Block1","Yes","Other","Indian","Other","IN 8","other 8","M","F","i"
"72",163,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_3_17",1,22,17,"IN","whNonQ","wh","other","No","Block1","No","Other","Indian","Other","IN 17","wh 17","M","F","w"
"73",208,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_1_21",2,23,21,"ST","whQ","wh","Q","Yes","Block1","No","Other","Indian","Other","ST 21","wh 21","F","F","w"
"74",8,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_1_1",2,24,1,"ST","whQ","wh","Q","Yes","Block1","Yes","Other","Indian","Other","ST 1","wh 1","F","F","h"
"75",128,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_3_13",2,25,13,"ST","whNonQ","wh","other","Yes","Block1","Yes","Other","Indian","Other","ST 13","wh 13","M","M","w"
"76",13,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_3_2",2,26,2,"IN","whNonQ","wh","other","Yes","Block1","Yes","Other","Indian","Other","IN 2","wh 2","M","F","w"
"77",58,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_1_6",2,27,6,"ST","whQ","wh","Q","Yes","Block1","Yes","Other","Indian","Other","ST 6","wh 6","M","M","w"
"78",83,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_9",1,28,9,"IN","None","none","none","No","Block1","Yes","Other","Indian","Other","IN 9","none","F","F","a"
"79",108,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_1_11",1,29,11,"ST","whQ","wh","Q","No","Block1","No","Other","Indian","Other","ST 11","wh 11","M","M","w"
"80",233,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_24",1,30,24,"IN","None","none","none","No","Block1","No","Other","Indian","Other","IN 24","none","F","F","a"
"81",43,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_1_5",2,31,5,"IN","whQ","wh","Q","Yes","Block1","No","Other","Indian","Other","IN 5","wh 5","M","M","w"
"82",63,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_3_7",1,32,7,"IN","whNonQ","wh","other","No","Block1","Yes","Other","Indian","Other","IN 7","wh 7","F","F","w"
"83",198,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_20",1,33,20,"ST","None","none","none","No","Block1","No","Other","Indian","Other","ST 20","none","M","F","a"
"84",178,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_3_18",2,34,18,"ST","whNonQ","wh","other","Yes","Block1","No","Other","Indian","Other","ST 18","wh 18","F","F","w"
"85",53,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_2_6",2,35,6,"IN","oQ","other","Q","Yes","Block1","Yes","Other","Indian","Other","IN 6","other 6","M","M","i"
"86",118,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_2_12",1,36,12,"ST","oQ","other","Q","No","Block1","Yes","Other","Indian","Other","ST 12","other 12","F","M","d"
"87",98,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_10",1,37,10,"ST","None","none","none","No","Block1","No","Other","Indian","Other","ST 10","none","F","F","a"
"88",223,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_4_23",1,38,23,"IN","oNonQ","other","other","No","Block1","No","Other","Indian","Other","IN 23","other 23","M","M","t"
"89",103,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_2_11",1,39,11,"IN","oQ","other","Q","No","Block1","No","Other","Indian","Other","IN 11","other 11","M","M","a"
"90",168,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_2_17",1,40,17,"ST","oQ","other","Q","No","Block1","No","Other","Indian","Other","ST 17","other 17","M","F","a"
"91",248,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_25",1,41,25,"ST","None","none","none","No","Block1","No","Other","Indian","Other","ST 25","none","M","F","a"
"92",38,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_4_4",2,42,4,"ST","oNonQ","other","other","Yes","Block1","No","Other","Indian","Other","ST 4","other 4","F","F","a"
"93",153,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_2_16",1,43,16,"IN","oQ","other","Q","No","Block1","Yes","Other","Indian","Other","IN 16","other 16","M","F","a"
"94",113,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_3_12",1,44,12,"IN","whNonQ","wh","other","No","Block1","No","Other","Indian","Other","IN 12","wh 12","F","M","w"
"95",88,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_4_9",2,45,9,"ST","oNonQ","other","other","Yes","Block1","No","Other","Indian","Other","ST 9","other 9","F","M","d"
"96",218,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_2_22",1,46,22,"ST","oQ","other","Q","No","Block1","Yes","Other","Indian","Other","ST 22","other 22","F","M","s"
"97",3,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_2_1",1,47,1,"IN","oQ","other","Q","No","Block1","No","Other","Indian","Other","IN 1","other 1","F","F","d"
"98",23,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_4_3",1,48,3,"IN","oNonQ","other","other","No","Block1","No","Other","Indian","Other","IN 3","other 3","F","F","y"
"99",68,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"ST_2_7",2,49,7,"ST","oQ","other","Q","Yes","Block1","No","Other","Indian","Other","ST 7","other 7","F","F","a"
"100",193,"R_2X4YCNfaAVtqodQ","Default Response Set","Anonymous",NA,NA,0,"2016-07-11 01:46:14","2016-07-11 02:00:20",1,NA,2,11,"Indian",25,"F",1,NA,NA,NA,NA,"Hindi",1,1,24.502,24.502,25.906,1,NA,24.502,24.502,25.905,1,1,0,0,40.172,0,2,1,1,NA,11,"IN_1_20",1,50,20,"IN","whQ","wh","Q","No","Block1","Yes","Other","Indian","Other","IN 20","wh 20","M","M","w"
"101",179,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_3_18",1,1,18,"ST","whNonQ","wh","other","No","Block1","No","Other","European","Other","ST 18","wh 18","F","F","w"
"102",184,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_19",1,2,19,"IN","None","none","none","No","Block1","No","Other","European","Other","IN 19","none","M","F","a"
"103",124,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_4_13",1,3,13,"IN","oNonQ","other","other","No","Block1","No","Other","European","Other","IN 13","other 13","M","M","a"
"104",199,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_20",1,4,20,"ST","None","none","none","No","Block1","No","Other","European","Other","ST 20","none","M","F","a"
"105",104,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_2_11",1,5,11,"IN","oQ","other","Q","No","Block1","No","Other","European","Other","IN 11","other 11","M","M","a"
"106",249,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_25",1,6,25,"ST","None","none","none","No","Block1","No","Other","European","Other","ST 25","none","M","F","a"
"107",234,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_24",1,7,24,"IN","None","none","none","No","Block1","No","Other","European","Other","IN 24","none","F","F","a"
"108",139,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_4_14",2,8,14,"ST","oNonQ","other","other","Yes","Block1","No","Other","European","Other","ST 14","other 14","M","M","b"
"109",239,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_4_24",2,9,24,"ST","oNonQ","other","other","Yes","Block1","Yes","Other","European","Other","ST 24","other 24","F","F","a"
"110",194,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_1_20",1,10,20,"IN","whQ","wh","Q","No","Block1","Yes","Other","European","Other","IN 20","wh 20","M","M","w"
"111",29,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_3_3",2,11,3,"ST","whNonQ","wh","other","Yes","Block1","No","Other","European","Other","ST 3","wh 3","F","F","w"
"112",4,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_2_1",1,12,1,"IN","oQ","other","Q","No","Block1","Yes","Other","European","Other","IN 1","other 1","F","F","d"
"113",69,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_2_7",2,13,7,"ST","oQ","other","Q","Yes","Block1","No","Other","European","Other","ST 7","other 7","F","F","a"
"114",59,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_1_6",1,14,6,"ST","whQ","wh","Q","No","Block1","Yes","Other","European","Other","ST 6","wh 6","M","M","w"
"115",214,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"IN_3_22",1,15,22,"IN","whNonQ","wh","other","No","Block1","No","Other","European","Other","IN 22","wh 22","F","M","w"
"116",119,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_2_12",2,16,12,"ST","oQ","other","Q","Yes","Block1","No","Other","European","Other","ST 12","other 12","F","M","d"
"117",219,"R_rkgdD3g683SQvTz","Default Response Set","Anonymous",NA,NA,0,"2016-07-13 08:09:29","2016-07-13 08:23:27",1,NA,2,16,"Dutch",27,"F",1,NA,NA,NA,NA,"Dutch",1,1,48.921,48.921,50.395,1,NA,48.921,48.921,50.394,1,1,0,0,40.178,0,2,1,1,NA,16,"ST_2_22",2,17,22,"ST","oQ","other","Q","Yes","Block1","Yes","Other","European","Other","ST 22","other 22","F","M","s"
